Hour,DC,Bids,Impressions,Spent
2020-01-12 12:00:00,US,3372913,496752,404527
2020-01-12 13:00:00,EU,5185332,1068838,533560
2020-01-12 13:00:00,US,3359149,548930,527028
2020-01-12 14:00:00,EU,5173296,1029550,498129
2020-01-12 14:00:00,US,3490307,595269,649319
2020-01-12 15:00:00,EU,4682846,944682,454129
2020-01-12 15:00:00,US,3398259,616288,648291
2020-01-12 16:00:00,EU,4310653,886864,410024
2020-01-12 16:00:00,US,3514112,630753,679215
2020-01-12 17:00:00,EU,3408811,680374,353859
2020-01-12 17:00:00,US,3523459,598862,653812
2020-01-12 18:00:00,EU,3064173,626439,322176
2020-01-12 18:00:00,US,3423186,592349,663746
2020-01-12 19:00:00,EU,2939615,596886,293865
2020-01-12 19:00:00,US,3172960,564974,639806
2020-01-12 20:00:00,EU,2811474,624189,286684
2020-01-12 20:00:00,US,2968152,558256,621198
2020-01-12 21:00:00,EU,3181390,825034,329161
2020-01-12 21:00:00,US,2747910,549642,614208
2020-01-12 22:00:00,EU,2674347,719080,257673
2020-01-12 22:00:00,US,2635325,559118,597876
2020-01-12 23:00:00,EU,2289408,587995,246525
2020-01-12 23:00:00,US,2520492,542007,594328
2020-01-13 0:00:00,EU,2895146,698512,327682
2020-01-13 0:00:00,US,2880611,684691,953879
2020-01-13 1:00:00,EU,3137932,736886,316680
2020-01-13 1:00:00,US,3106440,747134,1063844
2020-01-13 2:00:00,EU,2949726,727681,282450
2020-01-13 2:00:00,US,3019947,725855,1023937
2020-01-13 3:00:00,EU,2836116,721682,253486
2020-01-13 3:00:00,US,2830731,678189,900774
2020-01-13 4:00:00,EU,2964674,773725,250666
2020-01-13 4:00:00,US,2741910,622284,776274
2020-01-13 5:00:00,EU,3597588,927144,342183
2020-01-13 5:00:00,US,2894607,583551,703520
2020-01-13 6:00:00,EU,3634252,971779,377195
2020-01-13 6:00:00,US,2828252,521486,565704
2020-01-13 7:00:00,EU,4289039,1121756,446783
2020-01-13 7:00:00,US,2661903,403424,421348
2020-01-13 8:00:00,EU,4761125,1238673,506251
2020-01-13 8:00:00,US,2556982,361787,332883
2020-01-13 9:00:00,EU,4812988,1244742,507393
2020-01-13 9:00:00,US,2334148,357633,293119
2020-01-13 10:00:00,EU,5117683,1343254,545105
2020-01-13 10:00:00,US,2667611,398795,349095
2020-01-13 11:00:00,EU,5275124,1371012,599478
2020-01-13 11:00:00,US,2936622,459330,397223
2020-01-13 12:00:00,EU,5562574,1360541,582341
2020-01-13 12:00:00,US,2973898,464420,485031
2020-01-13 13:00:00,EU,5971488,1305276,557117
2020-01-13 13:00:00,US,3047673,478731,506682
2020-01-13 14:00:00,EU,5856024,1236976,530281
2020-01-13 14:00:00,US,3411240,511013,567283
2020-01-13 15:00:00,EU,5616608,1195808,532679
2020-01-13 15:00:00,US,3387384,520448,584298
2020-01-13 16:00:00,EU,5115975,1091133,503443
2020-01-13 16:00:00,US,3477419,540024,642917
2020-01-13 17:00:00,EU,3951870,854027,415823
2020-01-13 17:00:00,US,3444899,512233,678979
2020-01-13 18:00:00,EU,3396161,740066,389748
2020-01-13 18:00:00,US,3467303,551842,746777
2020-01-13 19:00:00,EU,3170713,748132,421287
2020-01-13 19:00:00,US,3493873,581435,938372
2020-01-13 20:00:00,EU,3175334,849509,449523
2020-01-13 20:00:00,US,3412937,608967,953395
2020-01-13 21:00:00,EU,3813843,1038849,449004
2020-01-13 21:00:00,US,3119967,642062,896749
2020-01-13 22:00:00,EU,3266873,793867,367310
2020-01-13 22:00:00,US,3021833,641924,805178
2020-01-13 23:00:00,EU,3013197,736536,312049
2020-01-13 23:00:00,US,2915816,646300,792484
2020-01-14 0:00:00,EU,3614293,808803,387489
2020-01-14 0:00:00,US,3189727,757289,1065219
2020-01-14 1:00:00,EU,3490171,791005,351760
2020-01-14 1:00:00,US,3208443,763031,1150658
2020-01-14 2:00:00,EU,3517863,815477,334151
2020-01-14 2:00:00,US,3281212,774023,1116785
2020-01-14 3:00:00,EU,3753619,864745,333755
2020-01-14 3:00:00,US,3178580,767647,1044432
2020-01-14 4:00:00,EU,4066845,983470,341090
2020-01-14 4:00:00,US,2989075,720259,875729
2020-01-14 5:00:00,EU,4457146,1048989,389176
2020-01-14 5:00:00,US,3008348,631370,761023
2020-01-14 6:00:00,EU,4711812,1127249,436819
2020-01-14 6:00:00,US,2796569,591290,526145
2020-01-14 7:00:00,EU,4873110,1199634,471066
2020-01-14 7:00:00,US,2880027,584941,403765
2020-01-14 8:00:00,EU,5201803,1285396,516409
2020-01-14 8:00:00,US,2947518,517681,325311
2020-01-14 9:00:00,EU,5285672,1315249,562254
2020-01-14 9:00:00,US,2618669,430376,329809
2020-01-14 10:00:00,EU,5596606,1321784,569025
2020-01-14 10:00:00,US,3035341,458698,326211
2020-01-14 11:00:00,EU,5963576,1232498,579183
2020-01-14 11:00:00,US,3117564,482207,384848
2020-01-14 12:00:00,EU,6282136,1197627,552448
2020-01-14 12:00:00,US,3309069,551658,459250
2020-01-14 13:00:00,EU,6409418,1170013,552120
2020-01-14 13:00:00,US,3244788,559463,526245
2020-01-14 14:00:00,EU,6084473,1233662,556358
2020-01-14 14:00:00,US,3201861,606109,557869
2020-01-14 15:00:00,EU,5735727,1270114,540330
2020-01-14 15:00:00,US,3370038,624916,564200
2020-01-14 16:00:00,EU,5899940,1237024,541069
2020-01-14 16:00:00,US,3585907,659085,624659
2020-01-14 17:00:00,EU,5309046,1176361,465993
2020-01-14 17:00:00,US,3357327,641405,607621
2020-01-14 18:00:00,EU,4928548,1201414,545165
2020-01-14 18:00:00,US,3422349,677365,831952
2020-01-14 19:00:00,EU,3796186,962425,496744
2020-01-14 19:00:00,US,3282506,673353,929444
2020-01-14 20:00:00,EU,3953963,1113021,496659
2020-01-14 20:00:00,US,3213325,684030,965850
2020-01-14 21:00:00,EU,3900216,1075740,451729
2020-01-14 21:00:00,US,3164302,676920,877911
2020-01-14 22:00:00,EU,3669780,939440,393134
2020-01-14 22:00:00,US,3181919,694215,830483
2020-01-14 23:00:00,EU,2896388,706414,302608
2020-01-14 23:00:00,US,3027407,704988,884617
2020-01-15 0:00:00,EU,3426783,810431,367699
2020-01-15 0:00:00,US,3294821,821689,1235706
2020-01-15 1:00:00,EU,3141259,720997,355663
2020-01-15 1:00:00,US,3327352,844338,1326628
2020-01-15 2:00:00,EU,3390386,810885,336994
2020-01-15 2:00:00,US,3520865,880481,1334249
2020-01-15 3:00:00,EU,3717209,907709,365251
2020-01-15 3:00:00,US,3426941,872604,1279326
2020-01-15 4:00:00,EU,3946929,965716,371892
2020-01-15 4:00:00,US,3199210,790231,1106562
2020-01-15 5:00:00,EU,4365177,1055281,427928
2020-01-15 5:00:00,US,3090623,704149,1042251
2020-01-15 6:00:00,EU,4821818,1164759,508878
2020-01-15 6:00:00,US,2944835,593699,735807
2020-01-15 7:00:00,EU,5032267,1226809,544731
2020-01-15 7:00:00,US,2693747,494041,547753
2020-01-15 8:00:00,EU,5293614,1309245,553365
2020-01-15 8:00:00,US,2748641,434502,464961
2020-01-15 9:00:00,EU,5525289,1335027,585237
2020-01-15 9:00:00,US,2915378,443509,392254
2020-01-15 10:00:00,EU,6017361,1281068,624986
2020-01-15 10:00:00,US,3229752,459988,424324
2020-01-15 11:00:00,EU,5837397,1271085,645921
2020-01-15 11:00:00,US,3402072,488620,469718
2020-01-15 12:00:00,EU,6151900,1196723,638043
2020-01-15 12:00:00,US,3593041,548682,590236
2020-01-15 13:00:00,EU,6004021,1241518,588804
2020-01-15 13:00:00,US,3533585,560857,618674
2020-01-15 14:00:00,EU,5581920,1234154,544161
2020-01-15 14:00:00,US,3642702,584402,597121
2020-01-15 15:00:00,EU,5717438,1189329,592052
2020-01-15 15:00:00,US,3583942,593355,668991
2020-01-15 16:00:00,EU,5638347,1219020,599518
2020-01-15 16:00:00,US,3601021,609542,677081
2020-01-15 17:00:00,EU,4652884,1051676,525919
2020-01-15 17:00:00,US,3561170,609937,742732
2020-01-15 18:00:00,EU,3343606,733727,423073
2020-01-15 18:00:00,US,3458199,601054,779461
2020-01-15 19:00:00,EU,2960097,681687,433883
2020-01-15 19:00:00,US,3417927,645814,972112
2020-01-15 20:00:00,EU,3075560,861924,438475
2020-01-15 20:00:00,US,3387785,638982,909702
2020-01-15 21:00:00,EU,3939466,1003535,450380
2020-01-15 21:00:00,US,3445078,721455,866026
2020-01-15 22:00:00,EU,3674850,981511,443172
2020-01-15 22:00:00,US,3319791,715693,835190
2020-01-15 23:00:00,EU,3202410,825805,380389
2020-01-15 23:00:00,US,3278963,728325,881478
2020-01-16 0:00:00,EU,3348026,808874,369884
2020-01-16 0:00:00,US,3146429,760517,1106302
2020-01-16 1:00:00,EU,3495884,827431,367157
2020-01-16 1:00:00,US,3410553,853372,1137671
2020-01-16 2:00:00,EU,3543872,862816,333586
2020-01-16 2:00:00,US,3540320,913006,1169300
2020-01-16 3:00:00,EU,3726438,934063,337459
2020-01-16 3:00:00,US,3445012,863496,1076906
2020-01-16 4:00:00,EU,3876662,983024,354702
2020-01-16 4:00:00,US,3251883,770671,929003
2020-01-16 5:00:00,EU,4155716,1047324,410424
2020-01-16 5:00:00,US,3132807,679838,869729
2020-01-16 6:00:00,EU,4572988,1169654,532916
2020-01-16 6:00:00,US,3046346,631247,631944
2020-01-16 7:00:00,EU,4617252,1159222,527223
2020-01-16 7:00:00,US,2696519,505252,461242
2020-01-16 8:00:00,EU,4962702,1268403,561104
2020-01-16 8:00:00,US,2825195,435817,388251
2020-01-16 9:00:00,EU,5086477,1296025,593515
2020-01-16 9:00:00,US,2954721,494829,378902
2020-01-16 10:00:00,EU,5363962,1291475,596253
2020-01-16 10:00:00,US,2979734,466382,388228
2020-01-16 11:00:00,EU,6058250,1157536,624911
2020-01-16 11:00:00,US,3039481,494495,451423
2020-01-16 12:00:00,EU,6504247,1149224,614332
2020-01-16 12:00:00,US,3412005,578675,566092
2020-01-16 13:00:00,EU,6203693,1198654,621503
2020-01-16 13:00:00,US,3129687,572601,616822
2020-01-16 14:00:00,EU,5807509,1192636,630876
2020-01-16 14:00:00,US,3520911,607593,702872
2020-01-16 15:00:00,EU,5602092,1133315,615049
2020-01-16 15:00:00,US,3948236,669975,762850
2020-01-16 16:00:00,EU,5682838,1157935,613035
2020-01-16 16:00:00,US,4050765,676109,764968
2020-01-16 17:00:00,EU,4883000,1028338,529323
2020-01-16 17:00:00,US,3738709,656511,781298
2020-01-16 18:00:00,EU,4505648,974324,513964
2020-01-16 18:00:00,US,3543430,636156,756810
2020-01-16 19:00:00,EU,4390611,999841,551233
2020-01-16 19:00:00,US,3561799,660751,840092
2020-01-16 20:00:00,EU,4194701,1030814,526799
2020-01-16 20:00:00,US,3497756,697171,1069587
2020-01-16 21:00:00,EU,4057123,1077863,496193
2020-01-16 21:00:00,US,3558544,733309,980599
2020-01-16 22:00:00,EU,3953920,953016,412453
2020-01-16 22:00:00,US,3331332,717807,930351
2020-01-16 23:00:00,EU,3413611,789656,348517
2020-01-16 23:00:00,US,3219336,706320,937934
2020-01-17 0:00:00,EU,3380685,787044,378297
2020-01-17 0:00:00,US,3529350,923331,1183242
2020-01-17 1:00:00,EU,3599090,830142,375316
2020-01-17 1:00:00,US,3869286,917198,1237870
2020-01-17 2:00:00,EU,3541233,836623,388563
2020-01-17 2:00:00,US,4074650,939031,1300999
2020-01-17 3:00:00,EU,3704590,886938,367908
2020-01-17 3:00:00,US,3650759,818278,1178467
2020-01-17 4:00:00,EU,4022023,992742,382920
2020-01-17 4:00:00,US,3467018,740176,1053354
2020-01-17 5:00:00,EU,4384997,1085920,471021
2020-01-17 5:00:00,US,3411469,721859,947629
2020-01-17 6:00:00,EU,4783956,1188875,571942
2020-01-17 6:00:00,US,3386458,628584,669283
2020-01-17 7:00:00,EU,4917151,1199235,600593
2020-01-17 7:00:00,US,3138580,521398,514651
2020-01-17 8:00:00,EU,5215444,1262624,624111
2020-01-17 8:00:00,US,3006407,449789,441995
2020-01-17 9:00:00,EU,5717137,1238170,654721
2020-01-17 9:00:00,US,3150908,450221,419501
2020-01-17 10:00:00,EU,6185684,1064051,608082
2020-01-17 10:00:00,US,3431630,468341,395305
2020-01-17 11:00:00,EU,6651775,996992,622918
2020-01-17 11:00:00,US,3472547,528578,477627
2020-01-17 12:00:00,EU,6401495,1102382,658649
2020-01-17 12:00:00,US,3584228,623423,585319
2020-01-17 13:00:00,EU,6095942,1139055,632440
2020-01-17 13:00:00,US,3641511,637647,679126
2020-01-17 14:00:00,EU,6252354,1129586,626249
2020-01-17 14:00:00,US,3535353,632123,715986
2020-01-17 15:00:00,EU,5828291,1055738,633024
2020-01-17 15:00:00,US,3549121,677230,759361
2020-01-17 16:00:00,EU,5825821,1035420,574765
2020-01-17 16:00:00,US,3808615,688328,740755
2020-01-17 17:00:00,EU,5388238,972568,510575
2020-01-17 17:00:00,US,3593503,693787,779779
2020-01-17 18:00:00,EU,5087346,966839,506636
2020-01-17 18:00:00,US,3442280,685373,796679
2020-01-17 19:00:00,EU,4649196,940579,531287
2020-01-17 19:00:00,US,3423059,703746,933471
2020-01-17 20:00:00,EU,4239980,908294,502331
2020-01-17 20:00:00,US,3317342,706922,943909
2020-01-17 21:00:00,EU,4259412,1035786,496804
2020-01-17 21:00:00,US,3247717,729299,989041
2020-01-17 22:00:00,EU,3747020,955055,426382
2020-01-17 22:00:00,US,2949628,686688,897353
2020-01-17 23:00:00,EU,2930615,767867,365121
2020-01-17 23:00:00,US,2746522,637820,836352
2020-01-18 0:00:00,EU,3553928,858078,458019
2020-01-18 0:00:00,US,3382915,848320,1192273
2020-01-18 1:00:00,EU,3600562,870248,430970
2020-01-18 1:00:00,US,3640083,895043,1261867
2020-01-18 2:00:00,EU,3551290,840382,394957
2020-01-18 2:00:00,US,3554050,886106,1256358
2020-01-18 3:00:00,EU,3746932,892100,379204
2020-01-18 3:00:00,US,3470997,835739,1139716
2020-01-18 4:00:00,EU,3925628,965528,386288
2020-01-18 4:00:00,US,3303375,756404,1051971
2020-01-18 5:00:00,EU,4222273,1039700,422186
2020-01-18 5:00:00,US,3324626,704725,967749
2020-01-18 6:00:00,EU,4958682,1234606,532636
2020-01-18 6:00:00,US,3213245,601464,716014
2020-01-18 7:00:00,EU,5413523,1308996,613047
2020-01-18 7:00:00,US,3052714,468600,527473
2020-01-18 8:00:00,EU,5866129,1215165,681677
2020-01-18 8:00:00,US,3020896,432473,446388
2020-01-18 9:00:00,EU,6377029,1106416,704794
2020-01-18 9:00:00,US,3039505,389568,372014
2020-01-18 10:00:00,EU,5903060,1143871,694524
2020-01-18 10:00:00,US,3161689,410093,368943
2020-01-18 11:00:00,EU,5884638,1083732,664676
2020-01-18 11:00:00,US,3358607,444702,441913
2020-01-18 12:00:00,EU,5745757,1030229,599655
2020-01-18 12:00:00,US,3557277,519402,564130
2020-01-18 13:00:00,EU,5779406,938510,562628
2020-01-18 13:00:00,US,3758404,590205,683107
2020-01-18 14:00:00,EU,5561965,862739,508439
2020-01-18 14:00:00,US,3708122,652759,795203
2020-01-18 15:00:00,EU,5418107,853063,472155
2020-01-18 15:00:00,US,3767892,700929,844123
2020-01-18 16:00:00,EU,5225641,818194,455644
2020-01-18 16:00:00,US,3931582,723488,866716
2020-01-18 17:00:00,EU,4921130,759026,414503
2020-01-18 17:00:00,US,3666004,708680,902350
2020-01-18 18:00:00,EU,4919446,821103,428362
2020-01-18 18:00:00,US,3429310,707326,873189
2020-01-18 19:00:00,EU,4694907,822624,422021
2020-01-18 19:00:00,US,3245927,688257,1007290
2020-01-18 20:00:00,EU,4138770,801875,418036
2020-01-18 20:00:00,US,3045130,676801,1022859
2020-01-18 21:00:00,EU,4072122,909926,426735
2020-01-18 21:00:00,US,2825957,655887,910742
2020-01-18 22:00:00,EU,3584583,903857,374657
2020-01-18 22:00:00,US,2641225,612386,805397
2020-01-18 23:00:00,EU,3003572,791106,342924
2020-01-18 23:00:00,US,2518569,591504,821066
2020-01-19 0:00:00,EU,3436894,882518,439679
2020-01-19 0:00:00,US,2958154,806859,1191829
2020-01-19 1:00:00,EU,3553238,903013,405289
2020-01-19 1:00:00,US,3114122,863366,1257423
2020-01-19 2:00:00,EU,3631855,875021,378109
2020-01-19 2:00:00,US,3312364,842083,1136629
2020-01-19 3:00:00,EU,3790748,886811,358704
2020-01-19 3:00:00,US,3432746,812331,1125597
2020-01-19 4:00:00,EU,4043657,931483,372289
2020-01-19 4:00:00,US,3327233,747769,1007461
2020-01-19 5:00:00,EU,4456984,1029562,412248
2020-01-19 5:00:00,US,3259606,716762,1039037
2020-01-19 6:00:00,EU,5044821,1211935,484712
2020-01-19 6:00:00,US,3164729,613968,768858
2020-01-19 7:00:00,EU,5338613,1280562,543328
2020-01-19 7:00:00,US,2971864,484058,562593
2020-01-19 8:00:00,EU,5784661,1132387,612264
2020-01-19 8:00:00,US,2850070,426791,470472
2020-01-19 9:00:00,EU,4588884,978212,526915
2020-01-19 9:00:00,US,2777299,373258,403112
2020-01-19 10:00:00,EU,4983371,933899,529969
2020-01-19 10:00:00,US,2894038,377202,377593
2020-01-19 11:00:00,EU,4978935,855993,513245
2020-01-19 11:00:00,US,2897242,417801,376626
2020-01-19 12:00:00,EU,4650435,790943,470845
2020-01-19 12:00:00,US,3153488,506749,497073
2020-01-19 13:00:00,EU,4579796,723492,422275
2020-01-19 13:00:00,US,3285486,563203,630331
2020-01-19 14:00:00,EU,4469767,685844,381006
2020-01-19 14:00:00,US,3432925,623162,732466
2020-01-19 15:00:00,EU,4592402,690920,363027
2020-01-19 15:00:00,US,3368028,659453,770966
2020-01-19 16:00:00,EU,4777170,733393,364568
2020-01-19 16:00:00,US,3669766,685192,818336
2020-01-19 17:00:00,EU,3846482,595773,318473
2020-01-19 17:00:00,US,3545977,679246,869736
2020-01-19 18:00:00,EU,3108492,512273,280451
2020-01-19 18:00:00,US,3334719,651920,894550
2020-01-19 19:00:00,EU,3045282,551506,299867
2020-01-19 19:00:00,US,3327026,681489,971627
2020-01-19 20:00:00,EU,2693964,535158,301216
2020-01-19 20:00:00,US,3140184,672461,988495
2020-01-19 21:00:00,EU,2872080,632007,313682
2020-01-19 21:00:00,US,3007274,680781,960218
2020-01-19 22:00:00,EU,3245019,824626,336991
2020-01-19 22:00:00,US,2803792,681517,874243
2020-01-19 23:00:00,EU,2749136,720411,293113
2020-01-19 23:00:00,US,2744650,637900,797742
2020-01-20 0:00:00,EU,3046924,782933,393715
2020-01-20 0:00:00,US,3327200,857972,1177505
2020-01-20 1:00:00,EU,3225004,797524,373790
2020-01-20 1:00:00,US,3465750,905405,1221001
2020-01-20 2:00:00,EU,3305259,809691,369789
2020-01-20 2:00:00,US,3455101,891626,1178147
2020-01-20 3:00:00,EU,3500551,838025,343119
2020-01-20 3:00:00,US,3453500,840834,1100141
2020-01-20 4:00:00,EU,3601751,873786,349350
2020-01-20 4:00:00,US,3058105,750470,973425
2020-01-20 5:00:00,EU,4083310,979122,411763
2020-01-20 5:00:00,US,3122793,720600,893835
2020-01-20 6:00:00,EU,4484993,1089412,495414
2020-01-20 6:00:00,US,2861135,603268,731446
2020-01-20 7:00:00,EU,4709246,1152279,505210
2020-01-20 7:00:00,US,2525491,489320,553733
2020-01-20 8:00:00,EU,4965171,1238831,579552
2020-01-20 8:00:00,US,2414031,437482,466951
2020-01-20 9:00:00,EU,5207496,1203861,584385
2020-01-20 9:00:00,US,2526116,438762,399060
2020-01-20 10:00:00,EU,4419309,919531,488393
2020-01-20 10:00:00,US,2634487,441900,371474
2020-01-20 11:00:00,EU,5509899,1097908,627210
2020-01-20 11:00:00,US,2874979,503518,404377
2020-01-20 12:00:00,EU,5480282,1019028,609626
2020-01-20 12:00:00,US,3241905,591630,515183
2020-01-20 13:00:00,EU,5424723,929446,546442
2020-01-20 13:00:00,US,3620044,660789,609755
2020-01-20 14:00:00,EU,5576709,922530,516900
2020-01-20 14:00:00,US,3722586,708659,719653
2020-01-20 15:00:00,EU,5676372,872307,500388
2020-01-20 15:00:00,US,3759876,758980,775574
2020-01-20 16:00:00,EU,5700703,852024,498936
2020-01-20 16:00:00,US,4159269,788863,808445
2020-01-20 17:00:00,EU,5241397,830130,450406
2020-01-20 17:00:00,US,4091371,877755,916053
2020-01-20 18:00:00,EU,4751279,768216,435724
2020-01-20 18:00:00,US,3947114,892934,943328
2020-01-20 19:00:00,EU,4281004,758282,445280
2020-01-20 19:00:00,US,3724709,798276,977574
2020-01-20 20:00:00,EU,3656599,679762,398368
2020-01-20 20:00:00,US,3574477,741309,952347
2020-01-20 21:00:00,EU,3641031,716646,404898
2020-01-20 21:00:00,US,3577133,854864,981298
2020-01-20 22:00:00,EU,3517086,877331,414599
2020-01-20 22:00:00,US,3322121,756620,862633
2020-01-20 23:00:00,EU,2948706,792778,355601
2020-01-20 23:00:00,US,3038886,671096,847838
2020-01-21 0:00:00,EU,3251982,922949,401658
2020-01-21 0:00:00,US,3636692,937737,1307343
2020-01-21 1:00:00,EU,3310381,893182,398499
2020-01-21 1:00:00,US,3811911,939641,1152390
2020-01-21 2:00:00,EU,3249106,812429,391141
2020-01-21 2:00:00,US,3854214,933439,1097325
2020-01-21 3:00:00,EU,3624464,914659,394911
2020-01-21 3:00:00,US,3477403,867285,1055107
2020-01-21 4:00:00,EU,3950897,992697,418607
2020-01-21 4:00:00,US,3467984,803419,895446
2020-01-21 5:00:00,EU,4288127,1062340,449793
2020-01-21 5:00:00,US,3437460,696043,820026
2020-01-21 6:00:00,EU,4882839,1200166,558527
2020-01-21 6:00:00,US,3237675,562789,621953
2020-01-21 7:00:00,EU,5058459,1271218,564439
2020-01-21 7:00:00,US,2881978,471945,476819
2020-01-21 8:00:00,EU,5664586,1147722,571541
2020-01-21 8:00:00,US,3069889,500316,452706
2020-01-21 9:00:00,EU,5818816,1121404,603567
2020-01-21 9:00:00,US,3070215,495809,400283
2020-01-21 10:00:00,EU,6155569,1005500,560681
2020-01-21 10:00:00,US,3349557,503450,374737
2020-01-21 11:00:00,EU,6364578,882500,547069
2020-01-21 11:00:00,US,4103691,590954,488233
2020-01-21 12:00:00,EU,5805967,1047859,590145
2020-01-21 12:00:00,US,4147151,662307,526374
2020-01-21 13:00:00,EU,5789813,951663,545123
2020-01-21 13:00:00,US,4113668,747976,607349
2020-01-21 14:00:00,EU,5826061,918143,497857
2020-01-21 14:00:00,US,4530423,819588,728359
2020-01-21 15:00:00,EU,5633146,887861,480988
2020-01-21 15:00:00,US,4272623,807315,699479
2020-01-21 16:00:00,EU,5794680,853263,469634
2020-01-21 16:00:00,US,4294273,772197,681174
